order_id,distribution_center_name,delivery_days
82808,Mobile AL,3
82870,Mobile AL,3
82887,Houston TX,3
82904,Charleston SC,3
82904,Memphis TN,3
82938,Philadelphia PA,3
82948,Charleston SC,3
82948,Chicago IL,3
82968,Chicago IL,3
82985,Los Angeles CA,3
83017,Houston TX,3
83112,Los Angeles CA,3
83112,Mobile AL,3
83158,Memphis TN,3
83166,Philadelphia PA,3
83166,Memphis TN,3
83230,Chicago IL,3
83311,New Orleans LA,3
83311,Houston TX,3
83357,Port Authority of New York/New Jersey NY/NJ,3
83357,Memphis TN,3
83361,Philadelphia PA,3
83391,Memphis TN,3
83391,Houston TX,3
83515,Chicago IL,3
83515,Chicago IL,3
83551,Memphis TN,3
83561,Charleston SC,3
83577,Chicago IL,3
83577,Memphis TN,3
83577,Mobile AL,3
83577,Charleston SC,3
83613,Memphis TN,3
83761,Philadelphia PA,3
83763,Houston TX,3
83792,Philadelphia PA,3
83803,New Orleans LA,3
83803,Los Angeles CA,3
83820,Houston TX,3
83861,Memphis TN,3
83871,Mobile AL,3
83904,Houston TX,3
83910,Memphis TN,3
83910,Charleston SC,3
83967,Philadelphia PA,3
83976,Charleston SC,3
83976,Savannah GA,3
83984,Charleston SC,3
84006,Philadelphia PA,3
84006,Charleston SC,3
84008,Houston TX,3
84020,Charleston SC,3
84028,Mobile AL,3
84028,Philadelphia PA,3
84075,Savannah GA,3
84159,Mobile AL,3
84190,Philadelphia PA,3
84190,Chicago IL,3
84190,Los Angeles CA,3
84190,Mobile AL,3
84205,Houston TX,3
84270,Mobile AL,3
84304,Charleston SC,3
84349,Chicago IL,3
84349,Chicago IL,3
84453,Chicago IL,3
84484,Port Authority of New York/New Jersey NY/NJ,3
84484,Los Angeles CA,3
84484,Philadelphia PA,3
84542,Houston TX,3
84617,Port Authority of New York/New Jersey NY/NJ,3
84634,Charleston SC,3
84909,Chicago IL,3
84930,Philadelphia PA,3
84938,Houston TX,3
84955,Chicago IL,3
84967,Mobile AL,3
84969,Philadelphia PA,3
85028,Chicago IL,3
85082,Memphis TN,3
85090,Charleston SC,3
85178,Memphis TN,3
85207,Mobile AL,3
85239,Charleston SC,3
85308,Philadelphia PA,3
85354,Port Authority of New York/New Jersey NY/NJ,3
85379,Houston TX,3
85379,Port Authority of New York/New Jersey NY/NJ,3
85417,Los Angeles CA,3
85425,Memphis TN,3
85459,Los Angeles CA,3
85471,Mobile AL,3
85471,Port Authority of New York/New Jersey NY/NJ,3
85524,Mobile AL,3
85556,Memphis TN,3
85556,Mobile AL,3
85654,Memphis TN,3
85723,Los Angeles CA,3
85890,Mobile AL,3
85961,Memphis TN,3
86009,Los Angeles CA,3
86132,Memphis TN,3
86143,Charleston SC,3
86301,Memphis TN,3
86441,Memphis TN,3
86455,Chicago IL,3
86599,Houston TX,3
86606,Memphis TN,3
86629,Chicago IL,3
86699,Port Authority of New York/New Jersey NY/NJ,3
86705,Mobile AL,3
86729,Charleston SC,3
86729,Charleston SC,3
86729,Mobile AL,3
86729,Philadelphia PA,3
86732,Chicago IL,3
86739,Charleston SC,3
86819,Chicago IL,3
86819,Philadelphia PA,3
86865,Mobile AL,3
87026,Los Angeles CA,3
87030,Mobile AL,3
87052,Memphis TN,3
87059,Port Authority of New York/New Jersey NY/NJ,3
87059,Houston TX,3
87115,Chicago IL,3
87148,Chicago IL,3
87184,Philadelphia PA,3
87217,Memphis TN,3
87426,Los Angeles CA,3
87531,Charleston SC,3
87559,Los Angeles CA,3
87576,Mobile AL,3
87576,Philadelphia PA,3
87576,Memphis TN,3
87576,Memphis TN,3
87577,Houston TX,3
87902,New Orleans LA,3
87930,New Orleans LA,3
88025,New Orleans LA,3
88044,Mobile AL,3
88044,Houston TX,3
88044,Philadelphia PA,3
88126,Savannah GA,3
88126,Chicago IL,3
88126,Los Angeles CA,3
88126,Mobile AL,3
88193,Chicago IL,3
88209,New Orleans LA,3
88209,Charleston SC,3
88209,Chicago IL,3
88209,Charleston SC,3
88330,Los Angeles CA,3
88374,Los Angeles CA,3
88396,Chicago IL,3
88396,Chicago IL,3
88396,Los Angeles CA,3
88430,Memphis TN,3
88451,Los Angeles CA,3
88451,Chicago IL,3
88588,Charleston SC,3
88589,Houston TX,3
88664,New Orleans LA,3
88664,Chicago IL,3
88747,Port Authority of New York/New Jersey NY/NJ,3
88759,Charleston SC,3
88759,Houston TX,3
88759,Los Angeles CA,3
88759,Houston TX,3
88765,Memphis TN,3
88820,Los Angeles CA,3
88883,Chicago IL,3
88986,Houston TX,3
89055,New Orleans LA,3
89055,Chicago IL,3
89077,Chicago IL,3
89098,Savannah GA,3
89150,Port Authority of New York/New Jersey NY/NJ,3
89150,Houston TX,3
89151,New Orleans LA,3
89219,Savannah GA,3
89236,Chicago IL,3
89239,Los Angeles CA,3
89240,Chicago IL,3
89310,Mobile AL,3
89310,Los Angeles CA,3
89310,Mobile AL,3
89310,Mobile AL,3
89372,Houston TX,3
89372,Chicago IL,3
89372,Charleston SC,3
89410,Charleston SC,3
89521,Savannah GA,3
89605,Chicago IL,3
89658,Port Authority of New York/New Jersey NY/NJ,3
89794,Houston TX,3
89877,Port Authority of New York/New Jersey NY/NJ,3
89877,Memphis TN,3
89922,Memphis TN,3
89934,Houston TX,3
90048,Charleston SC,3
90048,Houston TX,3
90048,Los Angeles CA,3
90048,Port Authority of New York/New Jersey NY/NJ,3
90059,Savannah GA,3
90238,Houston TX,3
90238,Charleston SC,3
90248,Memphis TN,3
90248,Houston TX,3
90252,Houston TX,3
90351,Memphis TN,3
90351,Chicago IL,3
90441,Memphis TN,3
90465,Houston TX,3
90509,Houston TX,3
90509,Houston TX,3
90627,Philadelphia PA,3
90667,Chicago IL,3
90668,Los Angeles CA,3
90703,Charleston SC,3
90703,Memphis TN,3
90790,Savannah GA,3
90793,Houston TX,3
90816,Houston TX,3
90816,Philadelphia PA,3
90848,Charleston SC,3
90849,Chicago IL,3
90861,Mobile AL,3
90861,Chicago IL,3
90861,Memphis TN,3
90861,Savannah GA,3
90905,Memphis TN,3
90921,Savannah GA,3
90921,Philadelphia PA,3
90921,Houston TX,3
90994,Savannah GA,3
90999,Houston TX,3
91001,Chicago IL,3
91001,Port Authority of New York/New Jersey NY/NJ,3
91001,Chicago IL,3
91001,Houston TX,3
91025,Mobile AL,3
91088,Chicago IL,3
91093,Chicago IL,3
91138,Mobile AL,3
91138,Houston TX,3
91209,Philadelphia PA,3
91274,Los Angeles CA,3
91308,Memphis TN,3
91309,Mobile AL,3
91365,Memphis TN,3
91404,Chicago IL,3
91446,Charleston SC,3
91446,Chicago IL,3
91513,Houston TX,3
91569,Philadelphia PA,3
91569,Charleston SC,3
91569,Port Authority of New York/New Jersey NY/NJ,3
91569,Port Authority of New York/New Jersey NY/NJ,3
91593,Savannah GA,3
91593,Savannah GA,3
91599,Chicago IL,3
91629,Savannah GA,3
91629,Charleston SC,3
91629,Los Angeles CA,3
91698,New Orleans LA,3
91698,Memphis TN,3
91698,New Orleans LA,3
91698,Charleston SC,3
91761,Charleston SC,3
91761,Philadelphia PA,3
91761,Chicago IL,3
91768,Memphis TN,3
91781,Houston TX,3
91910,Memphis TN,3
91933,Los Angeles CA,3
92003,Mobile AL,3
92011,Mobile AL,3
92074,Memphis TN,3
92074,Chicago IL,3
92074,Mobile AL,3
92085,Chicago IL,3
92112,Memphis TN,3
92116,Houston TX,3
92116,Los Angeles CA,3
92121,Charleston SC,3
92225,Philadelphia PA,3
92237,Philadelphia PA,3
92302,Houston TX,3
92303,Port Authority of New York/New Jersey NY/NJ,3
92382,Houston TX,3
92426,Houston TX,3
92432,Charleston SC,3
92457,Los Angeles CA,3
92457,Houston TX,3
92459,Houston TX,3
92459,Memphis TN,3
92489,Chicago IL,3
92489,New Orleans LA,3
92489,Houston TX,3
92489,Chicago IL,3
92517,Charleston SC,3
92517,Philadelphia PA,3
92594,Mobile AL,3
92594,Chicago IL,3
92638,Charleston SC,3
92661,Memphis TN,3
92671,Mobile AL,3
92718,Los Angeles CA,3
92718,Memphis TN,3
92718,New Orleans LA,3
92718,Mobile AL,3
92745,Charleston SC,3
92759,Port Authority of New York/New Jersey NY/NJ,3
92759,Houston TX,3
92810,Houston TX,3
92835,Los Angeles CA,3
92835,Houston TX,3
92902,Charleston SC,3
92991,Port Authority of New York/New Jersey NY/NJ,3
92991,Memphis TN,3
92991,Chicago IL,3
92991,Chicago IL,3
93038,Chicago IL,3
93048,Memphis TN,3
93048,Savannah GA,3
93142,New Orleans LA,3
93142,Chicago IL,3
93142,Memphis TN,3
93267,Charleston SC,3
93267,Port Authority of New York/New Jersey NY/NJ,3
93286,Chicago IL,3
93319,Chicago IL,3
93319,Chicago IL,3
93337,Chicago IL,3
93337,Houston TX,3
93421,Memphis TN,3
93434,Philadelphia PA,3
93472,Los Angeles CA,3
93512,New Orleans LA,3
93558,Savannah GA,3
93559,Memphis TN,3
93596,Philadelphia PA,3
93632,Houston TX,3
93735,Chicago IL,3
93775,Mobile AL,3
93859,Memphis TN,3
93939,Houston TX,3
93944,Los Angeles CA,3
93950,Chicago IL,3
93950,Memphis TN,3
93966,Houston TX,3
93966,Mobile AL,3
93973,Savannah GA,3
94032,Philadelphia PA,3
94032,Port Authority of New York/New Jersey NY/NJ,3
94084,New Orleans LA,3
94084,Chicago IL,3
94111,Los Angeles CA,3
94111,Memphis TN,3
94111,Houston TX,3
94111,Memphis TN,3
94135,Chicago IL,3
94180,Los Angeles CA,3
94181,Memphis TN,3
94181,New Orleans LA,3
94290,Houston TX,3
94302,Charleston SC,3
94333,Mobile AL,3
94376,Savannah GA,3
94418,Los Angeles CA,3
94434,Memphis TN,3
94442,Port Authority of New York/New Jersey NY/NJ,3
94442,Philadelphia PA,3
94466,Chicago IL,3
94466,Chicago IL,3
94476,Memphis TN,3
94567,Houston TX,3
94567,Los Angeles CA,3
94567,New Orleans LA,3
94573,Chicago IL,3
94591,Savannah GA,3
94591,Port Authority of New York/New Jersey NY/NJ,3
94591,Los Angeles CA,3
94631,Philadelphia PA,3
94640,Philadelphia PA,3
94640,Charleston SC,3
94660,Savannah GA,3
94660,Savannah GA,3
94670,Houston TX,3
94712,Port Authority of New York/New Jersey NY/NJ,3
94713,Memphis TN,3
94738,New Orleans LA,3
94738,Memphis TN,3
94801,Los Angeles CA,3
94937,Savannah GA,3
94983,New Orleans LA,3
94983,Los Angeles CA,3
95040,Memphis TN,3
95052,Memphis TN,3
95083,Port Authority of New York/New Jersey NY/NJ,3
95172,Houston TX,3
95173,Chicago IL,3
95173,Port Authority of New York/New Jersey NY/NJ,3
95181,Port Authority of New York/New Jersey NY/NJ,3
95191,Mobile AL,3
95257,New Orleans LA,3
95270,Houston TX,3
95270,Houston TX,3
95281,Los Angeles CA,3
95325,Los Angeles CA,3
95325,Chicago IL,3
95378,Houston TX,3
95527,Memphis TN,3
95527,Port Authority of New York/New Jersey NY/NJ,3
95550,Houston TX,3
95550,New Orleans LA,3
95581,Houston TX,3
95582,Savannah GA,3
95607,Houston TX,3
95624,Mobile AL,3
95627,Mobile AL,3
95627,Mobile AL,3
95640,Houston TX,3
95790,Charleston SC,3
95790,Memphis TN,3
95790,Mobile AL,3
95792,Chicago IL,3
95792,Philadelphia PA,3
95860,Port Authority of New York/New Jersey NY/NJ,3
95932,New Orleans LA,3
95932,New Orleans LA,3
95933,Chicago IL,3
95941,Mobile AL,3
95959,Houston TX,3
95961,Los Angeles CA,3
95990,Port Authority of New York/New Jersey NY/NJ,3
96049,Houston TX,3
96094,Charleston SC,3
96108,Houston TX,3
96116,Mobile AL,3
96127,Mobile AL,3
96127,Los Angeles CA,3
96208,Los Angeles CA,3
96208,New Orleans LA,3
96208,Houston TX,3
96208,Chicago IL,3
96268,Los Angeles CA,3
96329,Chicago IL,3
96335,Charleston SC,3
96335,Los Angeles CA,3
96335,Los Angeles CA,3
96350,Memphis TN,3
96350,Los Angeles CA,3
96350,Philadelphia PA,3
96390,Los Angeles CA,3
96403,Savannah GA,3
96478,Savannah GA,3
96531,Port Authority of New York/New Jersey NY/NJ,3
96531,Port Authority of New York/New Jersey NY/NJ,3
96531,Houston TX,3
96560,Mobile AL,3
96656,Chicago IL,3
96662,Mobile AL,3
96662,Philadelphia PA,3
96664,Los Angeles CA,3
96703,New Orleans LA,3
96751,Houston TX,3
96751,Memphis TN,3
96846,Chicago IL,3
96854,Chicago IL,3
96918,Memphis TN,3
96936,Chicago IL,3
96982,Memphis TN,3
96985,Houston TX,3
97014,Savannah GA,3
97014,Houston TX,3
97071,Los Angeles CA,3
97108,Memphis TN,3
97116,Memphis TN,3
97116,Houston TX,3
97175,Savannah GA,3
97243,Houston TX,3
97288,Chicago IL,3
97444,Los Angeles CA,3
97497,Houston TX,3
97574,New Orleans LA,3
97615,Philadelphia PA,3
97624,Philadelphia PA,3
97630,Los Angeles CA,3
97659,Chicago IL,3
97736,Chicago IL,3
97746,Mobile AL,3
97988,New Orleans LA,3
97988,Charleston SC,3
98031,Mobile AL,3
98032,Memphis TN,3
98065,Memphis TN,3
98109,Houston TX,3
98123,Houston TX,3
98155,Charleston SC,3
98155,Mobile AL,3
98226,Philadelphia PA,3
98226,Chicago IL,3
98248,Port Authority of New York/New Jersey NY/NJ,3
98317,Port Authority of New York/New Jersey NY/NJ,3
98333,Memphis TN,3
98393,Los Angeles CA,3
98405,Memphis TN,3
98447,Philadelphia PA,3
98504,Savannah GA,3
98525,Chicago IL,3
98574,Philadelphia PA,3
98612,Charleston SC,3
98619,Chicago IL,3
98619,Port Authority of New York/New Jersey NY/NJ,3
98726,Savannah GA,3
98726,New Orleans LA,3
98755,Charleston SC,3
98765,Savannah GA,3
98790,Los Angeles CA,3
98819,Memphis TN,3
98946,Memphis TN,3
99004,Houston TX,3
99004,Mobile AL,3
99040,New Orleans LA,3
99111,Chicago IL,3
99154,Chicago IL,3
99175,Charleston SC,3
99179,Memphis TN,3
99200,Charleston SC,3
99215,Charleston SC,3
99225,Houston TX,3
99225,Mobile AL,3
99225,Port Authority of New York/New Jersey NY/NJ,3
99225,Los Angeles CA,3
99292,Chicago IL,3
99292,Los Angeles CA,3
99412,Houston TX,3
99430,Memphis TN,3
99448,Charleston SC,3
99499,Charleston SC,3
99499,Houston TX,3
99500,Mobile AL,3
99632,Savannah GA,3
99685,Los Angeles CA,3
99783,Chicago IL,3
99789,Chicago IL,3
99789,Houston TX,3
99804,Chicago IL,3
99804,Houston TX,3
99823,Philadelphia PA,3
99922,Memphis TN,3
99922,Los Angeles CA,3
99954,Philadelphia PA,3
99977,Chicago IL,3
100027,Philadelphia PA,3
100028,Chicago IL,3
100042,Houston TX,3
100075,Chicago IL,3
100083,Houston TX,3
100132,Port Authority of New York/New Jersey NY/NJ,3
100251,Memphis TN,3
100305,Philadelphia PA,3
100305,Los Angeles CA,3
100436,Chicago IL,3
100436,Houston TX,3
100522,Charleston SC,3
100522,Memphis TN,3
100522,Houston TX,3
100522,New Orleans LA,3
100548,Memphis TN,3
100563,New Orleans LA,3
100598,Memphis TN,3
100615,Charleston SC,3
100617,Philadelphia PA,3
100620,Chicago IL,3
100620,Houston TX,3
100782,Los Angeles CA,3
100782,Mobile AL,3
100897,Houston TX,3
100916,Philadelphia PA,3
100977,Port Authority of New York/New Jersey NY/NJ,3
100977,Los Angeles CA,3
101008,Los Angeles CA,3
101008,Memphis TN,3
101089,Philadelphia PA,3
101089,Chicago IL,3
101089,Los Angeles CA,3
101089,Philadelphia PA,3
101134,Memphis TN,3
101155,Mobile AL,3
101160,Chicago IL,3
101160,Houston TX,3
101163,Houston TX,3
101179,Savannah GA,3
101236,Charleston SC,3
101236,Los Angeles CA,3
101236,Philadelphia PA,3
101236,Chicago IL,3
101243,Houston TX,3
101243,Chicago IL,3
101243,Port Authority of New York/New Jersey NY/NJ,3
101297,Houston TX,3
101297,Chicago IL,3
101321,Houston TX,3
101365,Memphis TN,3
101365,Mobile AL,3
101431,Los Angeles CA,3
101528,New Orleans LA,3
101528,Memphis TN,3
101528,Chicago IL,3
101542,Houston TX,3
101542,Houston TX,3
101549,Chicago IL,3
101549,Houston TX,3
101552,Charleston SC,3
101552,Memphis TN,3
101702,Los Angeles CA,3
101704,Los Angeles CA,3
101704,Port Authority of New York/New Jersey NY/NJ,3
101704,Los Angeles CA,3
101727,Memphis TN,3
101734,Los Angeles CA,3
101759,Houston TX,3
101763,Chicago IL,3
101816,Houston TX,3
101818,Los Angeles CA,3
101818,Charleston SC,3
101818,Charleston SC,3
101818,Chicago IL,3
101899,Charleston SC,3
101899,Chicago IL,3
101899,Philadelphia PA,3
101899,Houston TX,3
101930,Savannah GA,3
101963,Charleston SC,3
101963,New Orleans LA,3
102073,Los Angeles CA,3
102118,Port Authority of New York/New Jersey NY/NJ,3
102146,New Orleans LA,3
102146,Savannah GA,3
102213,Philadelphia PA,3
102213,Philadelphia PA,3
102257,Houston TX,3
102314,Chicago IL,3
102314,Houston TX,3
102351,Houston TX,3
102508,Los Angeles CA,3
102528,Chicago IL,3
102528,Charleston SC,3
102590,Houston TX,3
102620,Mobile AL,3
102623,Memphis TN,3
102629,Mobile AL,3
102629,Charleston SC,3
102735,Memphis TN,3
102773,Houston TX,3
102794,Chicago IL,3
102849,New Orleans LA,3
102849,Mobile AL,3
102849,Philadelphia PA,3
102849,Philadelphia PA,3
102932,Memphis TN,3
102932,Memphis TN,3
102933,Charleston SC,3
102933,Chicago IL,3
102933,Chicago IL,3
102944,Port Authority of New York/New Jersey NY/NJ,3
102971,Houston TX,3
102971,Chicago IL,3
102979,Memphis TN,3
102979,Chicago IL,3
102996,Philadelphia PA,3
102996,Chicago IL,3
103011,Houston TX,3
103024,Houston TX,3
103091,Mobile AL,3
103168,Houston TX,3
103192,Los Angeles CA,3
103245,Mobile AL,3
103245,Savannah GA,3
103247,Port Authority of New York/New Jersey NY/NJ,3
103304,Charleston SC,3
103353,Houston TX,3
103388,Chicago IL,3
103388,Los Angeles CA,3
103398,Houston TX,3
103410,Chicago IL,3
103410,Memphis TN,3
103448,Houston TX,3
103582,Philadelphia PA,3
103620,Houston TX,3
103626,Philadelphia PA,3
103703,Houston TX,3
103711,Mobile AL,3
103715,Los Angeles CA,3
103754,Chicago IL,3
103816,New Orleans LA,3
103875,Memphis TN,3
103875,Chicago IL,3
103875,Memphis TN,3
103889,Houston TX,3
103901,Memphis TN,3
104060,Chicago IL,3
104072,Chicago IL,3
104072,Savannah GA,3
104072,Savannah GA,3
104183,Charleston SC,3
104215,Houston TX,3
104215,Houston TX,3
104324,New Orleans LA,3
104324,Los Angeles CA,3
104370,New Orleans LA,3
104392,Savannah GA,3
104392,Los Angeles CA,3
104410,Los Angeles CA,3
104577,Houston TX,3
104618,Charleston SC,3
104618,Philadelphia PA,3
104638,New Orleans LA,3
104725,New Orleans LA,3
104725,Chicago IL,3
104727,Philadelphia PA,3
104784,Los Angeles CA,3
104843,Houston TX,3
104843,Mobile AL,3
104843,Philadelphia PA,3
104843,Houston TX,3
104853,Savannah GA,3
104967,Chicago IL,3
104967,Houston TX,3
104971,Memphis TN,3
104971,Memphis TN,3
104982,New Orleans LA,3
104985,Port Authority of New York/New Jersey NY/NJ,3
104985,Memphis TN,3
105091,Charleston SC,3
105114,Chicago IL,3
105114,Houston TX,3
105191,Charleston SC,3
105229,Memphis TN,3
105238,Los Angeles CA,3
105265,Chicago IL,3
105330,Mobile AL,3
105498,Los Angeles CA,3
105542,Houston TX,3
105611,Charleston SC,3
105611,Chicago IL,3
105611,Chicago IL,3
105611,Houston TX,3
105655,Chicago IL,3
105667,Philadelphia PA,3
105739,Charleston SC,3
105773,Philadelphia PA,3
105773,Memphis TN,3
105777,Port Authority of New York/New Jersey NY/NJ,3
105777,New Orleans LA,3
105958,Philadelphia PA,3
105959,Memphis TN,3
105959,Mobile AL,3
105964,Memphis TN,3
105969,Memphis TN,3
106008,Savannah GA,3
106096,Philadelphia PA,3
106096,Mobile AL,3
106096,Los Angeles CA,3
106115,Houston TX,3
106145,New Orleans LA,3
106145,Philadelphia PA,3
106145,Los Angeles CA,3
106165,Charleston SC,3
106165,Mobile AL,3
106232,Charleston SC,3
106249,Mobile AL,3
106249,Chicago IL,3
106260,Los Angeles CA,3
106274,New Orleans LA,3
106286,Philadelphia PA,3
106288,Port Authority of New York/New Jersey NY/NJ,3
106291,Mobile AL,3
106297,Houston TX,3
106415,Houston TX,3
106591,Charleston SC,3
106639,Memphis TN,3
106640,Memphis TN,3
106640,Chicago IL,3
106721,Memphis TN,3
106746,Philadelphia PA,3
106759,Port Authority of New York/New Jersey NY/NJ,3
106764,Memphis TN,3
106843,Chicago IL,3
106920,Chicago IL,3
106921,Memphis TN,3
106921,Charleston SC,3
107028,Memphis TN,3
107045,Charleston SC,3
107047,Charleston SC,3
107075,Los Angeles CA,3
107123,Chicago IL,3
107123,Los Angeles CA,3
107123,Houston TX,3
107123,Los Angeles CA,3
107124,Charleston SC,3
107138,New Orleans LA,3
107159,Port Authority of New York/New Jersey NY/NJ,3
107159,Port Authority of New York/New Jersey NY/NJ,3
107159,Memphis TN,3
107159,Memphis TN,3
107167,New Orleans LA,3
107167,Chicago IL,3
107184,Mobile AL,3
107216,Charleston SC,3
107265,New Orleans LA,3
107265,Savannah GA,3
107265,Memphis TN,3
107304,Philadelphia PA,3
107319,Los Angeles CA,3
107398,Charleston SC,3
107398,Port Authority of New York/New Jersey NY/NJ,3
107427,Houston TX,3
107434,Port Authority of New York/New Jersey NY/NJ,3
107463,Los Angeles CA,3
107521,Philadelphia PA,3
107521,Memphis TN,3
107535,Los Angeles CA,3
107535,Houston TX,3
107537,Houston TX,3
107572,Chicago IL,3
107658,Chicago IL,3
107673,Charleston SC,3
107724,Chicago IL,3
107810,Philadelphia PA,3
107886,Houston TX,3
107903,Chicago IL,3
107903,Houston TX,3
107952,Chicago IL,3
107984,Memphis TN,3
107984,Chicago IL,3
107984,Charleston SC,3
107984,Port Authority of New York/New Jersey NY/NJ,3
108091,Port Authority of New York/New Jersey NY/NJ,3
108136,Houston TX,3
108254,Port Authority of New York/New Jersey NY/NJ,3
108254,Houston TX,3
108357,Memphis TN,3
108359,Chicago IL,3
108426,Houston TX,3
108488,Charleston SC,3
108488,Mobile AL,3
108491,New Orleans LA,3
108491,Chicago IL,3
108629,Los Angeles CA,3
108673,Chicago IL,3
108673,Port Authority of New York/New Jersey NY/NJ,3
108689,Philadelphia PA,3
108693,Chicago IL,3
108693,Chicago IL,3
108693,Houston TX,3
108693,Memphis TN,3
108730,Los Angeles CA,3
108730,Los Angeles CA,3
108730,Los Angeles CA,3
108754,Port Authority of New York/New Jersey NY/NJ,3
108824,New Orleans LA,3
108824,Charleston SC,3
108862,Philadelphia PA,3
108862,Memphis TN,3
108866,Mobile AL,3
108937,New Orleans LA,3
108951,Houston TX,3
109012,Philadelphia PA,3
109056,Charleston SC,3
109118,Houston TX,3
109149,New Orleans LA,3
109173,Houston TX,3
109181,Port Authority of New York/New Jersey NY/NJ,3
109190,Memphis TN,3
109199,Mobile AL,3
109211,Houston TX,3
109312,New Orleans LA,3
109312,Mobile AL,3
109314,Memphis TN,3
109320,Mobile AL,3
109373,Los Angeles CA,3
109373,Chicago IL,3
109386,Houston TX,3
109491,Chicago IL,3
109541,Memphis TN,3
109552,Los Angeles CA,3
109552,Savannah GA,3
109560,New Orleans LA,3
109561,Port Authority of New York/New Jersey NY/NJ,3
109591,Memphis TN,3
109591,Los Angeles CA,3
109591,Philadelphia PA,3
109619,Chicago IL,3
109653,Philadelphia PA,3
109653,Memphis TN,3
109682,New Orleans LA,3
109718,New Orleans LA,3
109756,Houston TX,3
109756,Houston TX,3
109782,Charleston SC,3
109824,Philadelphia PA,3
109829,Mobile AL,3
109829,Mobile AL,3
109830,Houston TX,3
109845,Chicago IL,3
109845,Houston TX,3
109845,Memphis TN,3
109867,Charleston SC,3
109867,Charleston SC,3
109867,Port Authority of New York/New Jersey NY/NJ,3
109867,Los Angeles CA,3
109876,Chicago IL,3
109876,New Orleans LA,3
109921,Philadelphia PA,3
109932,Charleston SC,3
109951,Savannah GA,3
110004,Philadelphia PA,3
110004,Mobile AL,3
110021,Charleston SC,3
110023,Chicago IL,3
110075,Houston TX,3
